,Iteration,B Type,Constructor,Land Cost,A type,A Size- Sq.Meters,CC1,CC2,Net OP,Q1,Q2,P1,P2,Primary Action,Subsidy Cost,Education Cost,E,EI,U2-Education,U3-Education,M2-Education,Quota_M2-Education,Merge_M2-Education,Residual_M2-Education,M1-Education,S,SI,Price Difference,Price Difference- After Subsidy,Percent,U2- Subsidy,M2- Subsidy,Quota_M2- Subsidy,Merge_M2- Subsidy,Residual_M2- Subsidy,M1 Subsidy,Constructor Profit
1563,157,B3,4,1183094,A5,147,2006588,2064233,13.5%,2277477,2342904,2290019,2357735,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,67717,42717,1.812%,2.5%,0,0,0,0,200,0
1564,157,B3,5,1183094,A5,147,2006588,2064233,13.0%,2267444,2332583,2279635,2347053,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,67418,42418,1.807%,2.5%,0,0,0,0,200,0
1565,157,B3,6,1183094,A5,147,2006588,2064233,12.5%,2257412,2322262,2269250,2336370,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,67120,42120,1.803%,2.5%,0,0,0,0,200,0
1566,157,B3,7,1183094,A5,147,2006588,2064233,12.0%,2247379,2311940,2258866,2325688,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,66822,41822,1.798%,2.5%,0,0,0,0,200,0
1567,157,B3,8,1183094,A5,147,2006588,2064233,11.5%,2237346,2301619,2248482,2315006,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,66523,41523,1.794%,2.5%,0,0,0,0,200,0
1568,157,B3,9,1183094,A5,147,2006588,2064233,11.0%,2227313,2291298,2238098,2304323,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,66225,41225,1.789%,2.5%,0,0,0,0,200,0
1569,157,B3,10,1183094,A5,147,2006588,2064233,10.5%,2217280,2280977,2227714,2293641,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,65927,40927,1.784%,2.5%,0,0,0,0,200,0
1570,158,B4,1,930283,A5,147,1753777,1811422,15.0%,2016844,2083135,2020263,2088874,Subsidy,50000000,0,0,0.0,2.5%,67.5%,50,50,0,0,200,25000,0.1,68611,43611,2.088%,2.5%,50,50,0,0,200,0
1571,158,B4,2,930283,A5,147,1753777,1811422,14.5%,2008075,2074078,2011187,2079500,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,68313,43313,2.083%,2.5%,0,0,0,0,200,0
1572,158,B4,3,930283,A5,147,1753777,1811422,14.0%,1999306,2065021,2002111,2070126,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,68015,43015,2.078%,2.5%,0,0,0,0,200,0
1573,158,B4,4,930283,A5,147,1753777,1811422,13.5%,1990537,2055963,1993035,2060752,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,67717,42717,2.073%,2.5%,0,0,0,0,200,0
1574,158,B4,5,930283,A5,147,1753777,1811422,13.0%,1981768,2046906,1983959,2051378,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,67418,42418,2.068%,2.5%,0,0,0,0,200,0
1575,158,B4,6,930283,A5,147,1753777,1811422,12.5%,1972999,2037849,1974884,2042004,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,67120,42120,2.063%,2.5%,0,0,0,0,200,0
1576,158,B4,7,930283,A5,147,1753777,1811422,12.0%,1964230,2028792,1965808,2032629,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,66822,41822,2.058%,2.5%,0,0,0,0,200,0
1577,158,B4,8,930283,A5,147,1753777,1811422,11.5%,1955461,2019735,1956732,2023255,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,66523,41523,2.052%,2.5%,0,0,0,0,200,0
1578,158,B4,9,930283,A5,147,1753777,1811422,11.0%,1946692,2010678,1947656,2013881,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,66225,41225,2.047%,2.5%,0,0,0,0,200,0
1579,158,B4,10,930283,A5,147,1753777,1811422,10.5%,1937924,2001621,1938580,2004507,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,65927,40927,2.042%,2.5%,0,0,0,0,200,0
1580,159,B5,1,663515,A5,147,1487009,1544654,15.0%,1710060,1776352,1710060,1776352,Subsidy,50000000,0,0,0.0,2.5%,67.5%,50,50,0,0,200,25000,0.1,66291,41291,2.324%,2.5%,50,50,0,0,200,0
1581,159,B5,2,663515,A5,147,1487009,1544654,14.5%,1702625,1768628,1702625,1768628,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,66003,41003,2.318%,2.5%,0,0,0,0,200,0
1582,159,B5,3,663515,A5,147,1487009,1544654,14.0%,1695190,1760905,1695190,1760905,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,65715,40715,2.312%,2.5%,0,0,0,0,200,0
1583,159,B5,4,663515,A5,147,1487009,1544654,13.5%,1687755,1753182,1687755,1753182,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,65427,40427,2.306%,2.5%,0,0,0,0,200,0
1584,159,B5,5,663515,A5,147,1487009,1544654,13.0%,1680320,1745459,1680320,1745459,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,65138,40138,2.3%,2.5%,0,0,0,0,200,0
1585,159,B5,6,663515,A5,147,1487009,1544654,12.5%,1672885,1737735,1672885,1737735,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,64850,39850,2.293%,2.5%,0,0,0,0,200,0
1586,159,B5,7,663515,A5,147,1487009,1544654,12.0%,1665450,1730012,1665450,1730012,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,64562,39562,2.287%,2.5%,0,0,0,0,200,0
1587,159,B5,8,663515,A5,147,1487009,1544654,11.5%,1658015,1722289,1658015,1722289,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,64274,39274,2.28%,2.5%,0,0,0,0,200,0
1588,159,B5,9,663515,A5,147,1487009,1544654,11.0%,1650580,1714565,1650580,1714565,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,63985,38985,2.274%,2.5%,0,0,0,0,200,0
1589,159,B5,10,663515,A5,147,1487009,1544654,10.5%,1643145,1706842,1643145,1706842,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,63697,38697,2.267%,2.5%,0,0,0,0,200,0
1590,160,B6,1,463951,A5,147,1287445,1345090,15.0%,1480562,1546853,1480562,1546853,Subsidy,50000000,0,0,0.0,2.5%,67.5%,50,50,0,0,200,25000,0.1,66291,41291,2.669%,2.5%,50,50,0,0,200,0
1591,160,B6,2,463951,A5,147,1287445,1345090,14.5%,1474125,1540128,1474125,1540128,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,66003,41003,2.662%,2.5%,0,0,0,0,200,0
1592,160,B6,3,463951,A5,147,1287445,1345090,14.0%,1467687,1533402,1467687,1533402,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,65715,40715,2.655%,2.5%,0,0,0,0,200,0
1593,160,B6,4,463951,A5,147,1287445,1345090,13.5%,1461250,1526677,1461250,1526677,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,65427,40427,2.648%,2.5%,0,0,0,0,200,0
1594,160,B6,5,463951,A5,147,1287445,1345090,13.0%,1454813,1519951,1454813,1519951,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,65138,40138,2.641%,2.5%,0,0,0,0,200,0
1595,160,B6,6,463951,A5,147,1287445,1345090,12.5%,1448376,1513226,1448376,1513226,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,64850,39850,2.633%,2.5%,0,0,0,0,200,0
1596,160,B6,7,463951,A5,147,1287445,1345090,12.0%,1441938,1506500,1441938,1506500,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,64562,39562,2.626%,2.5%,0,0,0,0,200,0
1597,160,B6,8,463951,A5,147,1287445,1345090,11.5%,1435501,1499775,1435501,1499775,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,64274,39274,2.619%,2.5%,0,0,0,0,200,0
1598,160,B6,9,463951,A5,147,1287445,1345090,11.0%,1429064,1493049,1429064,1493049,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,63985,38985,2.611%,2.5%,0,0,0,0,200,0
1599,160,B6,10,463951,A5,147,1287445,1345090,10.5%,1422627,1486324,1422627,1486324,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,63697,38697,2.604%,2.5%,0,0,0,0,200,0
1600,161,B7,1,246097,A5,147,1069591,1127236,15.0%,1230030,1296321,1230030,1296321,Subsidy,50000000,0,0,0.0,2.5%,67.5%,50,50,0,0,200,25000,0.1,66291,41291,3.185%,2.5%,50,50,0,0,200,0
1601,161,B7,2,246097,A5,147,1069591,1127236,14.5%,1224682,1290685,1224682,1290685,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,66003,41003,3.177%,2.5%,0,0,0,0,200,0
1602,161,B7,3,246097,A5,147,1069591,1127236,14.0%,1219334,1285049,1219334,1285049,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,65715,40715,3.168%,2.5%,0,0,0,0,200,0
1603,161,B7,4,246097,A5,147,1069591,1127236,13.5%,1213986,1279412,1213986,1279412,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,65427,40427,3.16%,2.5%,0,0,0,0,200,0
1604,161,B7,5,246097,A5,147,1069591,1127236,13.0%,1208638,1273776,1208638,1273776,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,65138,40138,3.151%,2.5%,0,0,0,0,200,0
1605,161,B7,6,246097,A5,147,1069591,1127236,12.5%,1203290,1268140,1203290,1268140,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,64850,39850,3.142%,2.5%,0,0,0,0,200,0
1606,161,B7,7,246097,A5,147,1069591,1127236,12.0%,1197942,1262504,1197942,1262504,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,64562,39562,3.134%,2.5%,0,0,0,0,200,0
1607,161,B7,8,246097,A5,147,1069591,1127236,11.5%,1192594,1256868,1192594,1256868,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,64274,39274,3.125%,2.5%,0,0,0,0,200,0
1608,161,B7,9,246097,A5,147,1069591,1127236,11.0%,1187246,1251231,1187246,1251231,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,63985,38985,3.116%,2.5%,0,0,0,0,200,0
1609,161,B7,10,246097,A5,147,1069591,1127236,10.5%,1181898,1245595,1181898,1245595,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,63697,38697,3.107%,2.5%,0,0,0,0,200,0
1610,162,B1,1,2769804,A6,176,3755756,3824773,15.0%,4319119,4398489,4403118,4485265,Subsidy,50000000,0,0,0.0,2.5%,67.5%,50,50,0,0,200,25000,0.1,82147,57147,1.274%,9.25%,50,50,0,0,200,0
1611,162,B1,2,2769804,A6,176,3755756,3824773,14.5%,4300341,4379365,4383682,4465472,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,81790,56790,1.272%,9.25%,0,0,0,0,200,0
1612,162,B1,3,2769804,A6,176,3755756,3824773,14.0%,4281562,4360241,4364246,4445679,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,81433,56433,1.269%,9.25%,0,0,0,0,200,0
1613,162,B1,4,2769804,A6,176,3755756,3824773,13.5%,4262783,4341117,4344810,4425886,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,81076,56076,1.267%,9.25%,0,0,0,0,200,0
1614,162,B1,5,2769804,A6,176,3755756,3824773,13.0%,4244004,4321993,4325374,4406092,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,80718,55718,1.265%,9.25%,0,0,0,0,200,0
1615,162,B1,6,2769804,A6,176,3755756,3824773,12.5%,4225226,4302869,4305938,4386299,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,80361,55361,1.262%,9.25%,0,0,0,0,200,0
1616,162,B1,7,2769804,A6,176,3755756,3824773,12.0%,4206447,4283745,4286502,4366506,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,80004,55004,1.26%,9.25%,0,0,0,0,200,0
1617,162,B1,8,2769804,A6,176,3755756,3824773,11.5%,4187668,4264621,4267066,4346713,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,79647,54647,1.257%,9.25%,0,0,0,0,200,0
1618,162,B1,9,2769804,A6,176,3755756,3824773,11.0%,4168889,4245498,4247630,4326920,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,79290,54290,1.255%,9.25%,0,0,0,0,200,0
1619,162,B1,10,2769804,A6,176,3755756,3824773,10.5%,4150110,4226374,4228194,4307126,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,78933,53933,1.252%,9.25%,0,0,0,0,200,0
1620,163,B2,1,1663770,A6,176,2649722,2718739,15.0%,3047180,3126549,3086661,3168808,Subsidy,50000000,0,0,0.0,2.5%,67.5%,50,50,0,0,200,25000,0.1,82147,57147,1.803%,2.5%,50,50,0,0,200,0
1621,163,B2,2,1663770,A6,176,2649722,2718739,14.5%,3033932,3112956,3072949,3154739,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,81790,56790,1.8%,2.5%,0,0,0,0,200,0
1622,163,B2,3,1663770,A6,176,2649722,2718739,14.0%,3020683,3099362,3059237,3140669,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,81433,56433,1.797%,2.5%,0,0,0,0,200,0
1623,163,B2,4,1663770,A6,176,2649722,2718739,13.5%,3007434,3085768,3045524,3126600,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,81076,56076,1.794%,2.5%,0,0,0,0,200,0
1624,163,B2,5,1663770,A6,176,2649722,2718739,13.0%,2994186,3072175,3031812,3112530,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,80718,55718,1.79%,2.5%,0,0,0,0,200,0
1625,163,B2,6,1663770,A6,176,2649722,2718739,12.5%,2980937,3058581,3018100,3098461,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,80361,55361,1.787%,2.5%,0,0,0,0,200,0
1626,163,B2,7,1663770,A6,176,2649722,2718739,12.0%,2967689,3044987,3004387,3084391,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,80004,55004,1.783%,2.5%,0,0,0,0,200,0
1627,163,B2,8,1663770,A6,176,2649722,2718739,11.5%,2954440,3031394,2990675,3070322,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,79647,54647,1.78%,2.5%,0,0,0,0,200,0
1628,163,B2,9,1663770,A6,176,2649722,2718739,11.0%,2941191,3017800,2976963,3056252,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,79290,54290,1.776%,2.5%,0,0,0,0,200,0
1629,163,B2,10,1663770,A6,176,2649722,2718739,10.5%,2927943,3004206,2963250,3042183,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,78933,53933,1.773%,2.5%,0,0,0,0,200,0
1630,164,B3,1,1183094,A6,176,2169046,2238063,15.0%,2494403,2573772,2514537,2596684,Subsidy,50000000,0,0,0.0,2.5%,67.5%,50,50,0,0,200,25000,0.1,82147,57147,2.201%,2.5%,50,50,0,0,200,0
1631,164,B3,2,1183094,A6,176,2169046,2238063,14.5%,2483558,2562582,2503312,2585102,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,81790,56790,2.197%,2.5%,0,0,0,0,200,0
1632,164,B3,3,1183094,A6,176,2169046,2238063,14.0%,2472712,2551391,2492087,2573520,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,81433,56433,2.193%,2.5%,0,0,0,0,200,0
1633,164,B3,4,1183094,A6,176,2169046,2238063,13.5%,2461867,2540201,2480862,2561938,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,81076,56076,2.189%,2.5%,0,0,0,0,200,0
1634,164,B3,5,1183094,A6,176,2169046,2238063,13.0%,2451022,2529011,2469637,2550356,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,80718,55718,2.185%,2.5%,0,0,0,0,200,0
1635,164,B3,6,1183094,A6,176,2169046,2238063,12.5%,2440177,2517820,2458413,2538774,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,80361,55361,2.181%,2.5%,0,0,0,0,200,0
1636,164,B3,7,1183094,A6,176,2169046,2238063,12.0%,2429332,2506630,2447188,2527192,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,80004,55004,2.176%,2.5%,0,0,0,0,200,0
1637,164,B3,8,1183094,A6,176,2169046,2238063,11.5%,2418486,2495440,2435963,2515610,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,79647,54647,2.172%,2.5%,0,0,0,0,200,0
1638,164,B3,9,1183094,A6,176,2169046,2238063,11.0%,2407641,2484250,2424738,2504028,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,79290,54290,2.168%,2.5%,0,0,0,0,200,0
1639,164,B3,10,1183094,A6,176,2169046,2238063,10.5%,2396796,2473059,2413513,2492446,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,78933,53933,2.164%,2.5%,0,0,0,0,200,0
1640,165,B4,1,930283,A6,176,1916235,1985252,15.0%,2203670,2283039,2213628,2295775,Subsidy,50000000,0,0,0.0,2.5%,67.5%,50,50,0,0,200,25000,0.1,82147,57147,2.489%,2.5%,50,50,0,0,200,0
1641,165,B4,2,930283,A6,176,1916235,1985252,14.5%,2194089,2273113,2203712,2285502,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,81790,56790,2.485%,2.5%,0,0,0,0,200,0
1642,165,B4,3,930283,A6,176,1916235,1985252,14.0%,2184508,2263187,2193795,2275228,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,81433,56433,2.48%,2.5%,0,0,0,0,200,0
1643,165,B4,4,930283,A6,176,1916235,1985252,13.5%,2174927,2253261,2183879,2264954,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,81076,56076,2.476%,2.5%,0,0,0,0,200,0
1644,165,B4,5,930283,A6,176,1916235,1985252,13.0%,2165346,2243334,2173962,2254681,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,80718,55718,2.471%,2.5%,0,0,0,0,200,0
1645,165,B4,6,930283,A6,176,1916235,1985252,12.5%,2155764,2233408,2164046,2244407,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,80361,55361,2.467%,2.5%,0,0,0,0,200,0
1646,165,B4,7,930283,A6,176,1916235,1985252,12.0%,2146183,2223482,2154129,2234133,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,80004,55004,2.462%,2.5%,0,0,0,0,200,0
1647,165,B4,8,930283,A6,176,1916235,1985252,11.5%,2136602,2213556,2144213,2223860,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,79647,54647,2.457%,2.5%,0,0,0,0,200,0
1648,165,B4,9,930283,A6,176,1916235,1985252,11.0%,2127021,2203629,2134296,2213586,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,79290,54290,2.453%,2.5%,0,0,0,0,200,0
1649,165,B4,10,930283,A6,176,1916235,1985252,10.5%,2117440,2193703,2124380,2203312,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,78933,53933,2.448%,2.5%,0,0,0,0,200,0
1650,166,B5,1,663515,A6,176,1649467,1718484,15.0%,1896887,1976256,1896887,1978255,Subsidy,50000000,0,0,0.0,2.5%,67.5%,50,50,0,0,200,25000,0.1,81368,56368,2.849%,2.5%,50,50,0,0,200,0
1651,166,B5,2,663515,A6,176,1649467,1718484,14.5%,1888640,1967664,1888640,1969362,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,80722,55722,2.829%,2.5%,0,0,0,0,200,0
1652,166,B5,3,663515,A6,176,1649467,1718484,14.0%,1880392,1959071,1880392,1960468,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,80076,55076,2.809%,2.5%,0,0,0,0,200,0
1653,166,B5,4,663515,A6,176,1649467,1718484,13.5%,1872145,1950479,1872145,1951575,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,79430,54430,2.789%,2.5%,0,0,0,0,200,0
1654,166,B5,5,663515,A6,176,1649467,1718484,13.0%,1863898,1941887,1863898,1942682,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,78784,53784,2.769%,2.5%,0,0,0,0,200,0
1655,166,B5,6,663515,A6,176,1649467,1718484,12.5%,1855650,1933294,1855650,1933789,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,78139,53139,2.748%,2.5%,0,0,0,0,200,0
1656,166,B5,7,663515,A6,176,1649467,1718484,12.0%,1847403,1924702,1847403,1924896,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,77493,52493,2.727%,2.5%,0,0,0,0,200,0
1657,166,B5,8,663515,A6,176,1649467,1718484,11.5%,1839156,1916109,1839156,1916109,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,76954,51954,2.711%,2.5%,0,0,0,0,200,0
1658,166,B5,9,663515,A6,176,1649467,1718484,11.0%,1830908,1907517,1830908,1907517,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,76608,51608,2.706%,2.5%,0,0,0,0,200,0
1659,166,B5,10,663515,A6,176,1649467,1718484,10.5%,1822661,1898924,1822661,1898924,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,76263,51263,2.7%,2.5%,0,0,0,0,200,0
1660,167,B6,1,463951,A6,176,1449903,1518920,15.0%,1667388,1746758,1667388,1746758,Subsidy,50000000,0,0,0.0,2.5%,67.5%,50,50,0,0,200,25000,0.1,79369,54369,3.113%,2.5%,50,50,0,0,200,0
1661,167,B6,2,463951,A6,176,1449903,1518920,14.5%,1660139,1739163,1660139,1739163,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,79024,54024,3.106%,2.5%,0,0,0,0,200,0
1662,167,B6,3,463951,A6,176,1449903,1518920,14.0%,1652889,1731568,1652889,1731568,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,78679,53679,3.1%,2.5%,0,0,0,0,200,0
1663,167,B6,4,463951,A6,176,1449903,1518920,13.5%,1645640,1723974,1645640,1723974,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,78334,53334,3.094%,2.5%,0,0,0,0,200,0
1664,167,B6,5,463951,A6,176,1449903,1518920,13.0%,1638390,1716379,1638390,1716379,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,77989,52989,3.087%,2.5%,0,0,0,0,200,0
1665,167,B6,6,463951,A6,176,1449903,1518920,12.5%,1631141,1708785,1631141,1708785,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,77644,52644,3.081%,2.5%,0,0,0,0,200,0
1666,167,B6,7,463951,A6,176,1449903,1518920,12.0%,1623891,1701190,1623891,1701190,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,77299,52299,3.074%,2.5%,0,0,0,0,200,0
1667,167,B6,8,463951,A6,176,1449903,1518920,11.5%,1616642,1693595,1616642,1693595,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,76954,51954,3.068%,2.5%,0,0,0,0,200,0
1668,167,B6,9,463951,A6,176,1449903,1518920,11.0%,1609392,1686001,1609392,1686001,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,76608,51608,3.061%,2.5%,0,0,0,0,200,0
1669,167,B6,10,463951,A6,176,1449903,1518920,10.5%,1602143,1678406,1602143,1678406,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,76263,51263,3.054%,2.5%,0,0,0,0,200,0
1670,168,B7,1,246097,A6,176,1232049,1301066,15.0%,1416856,1496225,1416856,1496225,Subsidy,50000000,0,0,0.0,2.5%,67.5%,50,50,0,0,200,25000,0.1,79369,54369,3.634%,2.5%,50,50,0,0,200,0
1671,168,B7,2,246097,A6,176,1232049,1301066,14.5%,1410696,1489720,1410696,1489720,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,79024,54024,3.626%,2.5%,0,0,0,0,200,0
1672,168,B7,3,246097,A6,176,1232049,1301066,14.0%,1404536,1483215,1404536,1483215,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,78679,53679,3.619%,2.5%,0,0,0,0,200,0
1673,168,B7,4,246097,A6,176,1232049,1301066,13.5%,1398376,1476710,1398376,1476710,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,78334,53334,3.612%,2.5%,0,0,0,0,200,0
1674,168,B7,5,246097,A6,176,1232049,1301066,13.0%,1392215,1470204,1392215,1470204,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,77989,52989,3.604%,2.5%,0,0,0,0,200,0
1675,168,B7,6,246097,A6,176,1232049,1301066,12.5%,1386055,1463699,1386055,1463699,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,77644,52644,3.597%,2.5%,0,0,0,0,200,0
1676,168,B7,7,246097,A6,176,1232049,1301066,12.0%,1379895,1457194,1379895,1457194,Subsidy,50000000,0,0,0.0,2.5%,67.5%,0,0,0,0,200,25000,0.1,77299,52299,3.589%,2.5%,0,0,0,0,200,0
