,Iteration,B Type,Constructor,Education Budget,Subdsidy Budget,Subsidy Level,Education Spare Budget,Subsidy Spare Budget,Land Cost,CC1,CC2,Net OP 1,A3 P1,A3 P2,A3 Subsidy Level,A4 P1,A4 P2,A4 Subsidy Level,A5 P1,A5 P2,A5 Subsidy Level,A6 P1,A6 P2,A6 Subsidy Level,Education Cost,Education affect,EI,U2-After-Education,U3-After-Education,Subsidy Level Cap,Subsidy Left,A3 Constructor Amount,Green A3 Demand,Green A3 Total Built,Green A3 Percentage Built,Green A3 Amount left,A4 Constructor Amount,Green A4 Demand,Green A4 Total Built,Green A4 Percentage Built,Green A4 Amount left,A5 Constructor Amount,Green A5 Demand,Green A5 Total Built,Green A5 Percentage Built,Green A5 Amount left,A6 Constructor Amount,Green A6 Demand,Green A6 Total Built,Green A6 Percentage Built,Green A6 Amount left,H1,H2,Total Green Apartments,Constructor Profit
488,25,B4,9,11250000.0,3750000.0,100000,3250000.0,-4485110.495999999,926911,323807620,333497399,13.0%,1604472,1700741,96268,1794380,1902043,100000,1980016,2105105,100000,2170018,2313557,100000,8000000,0.03934,,6.434%,63.566%,100000,-4485110.495999999,50.0,32,32,6.4%,0,80.0,51,51,6.375%,0,50.0,32,32,6.4%,0,20.0,12,12,6.0%,0,42094980.0,42094980.0,127,42094980.0
489,25,B4,10,11250000.0,3750000.0,100000,3250000.0,-4485110.495999999,926911,323807620,333497399,12.75%,1600923,1696978,96055,1790410,1897835,100000,1975487,2100136,100000,2165069,2308127,100000,8000000,0.03934,,6.434%,63.566%,100000,-4485110.495999999,50.0,32,32,6.4%,0,80.0,51,51,6.375%,0,50.0,32,32,6.4%,0,20.0,12,12,6.0%,0,41285490.0,41285490.0,127,41285490.0
490,26,B5,1,11250000.0,3750000.0,50000,3250000.0,0.0,658532,270131820,279821599,15.0%,1324234,1403688,50000,1517503,1608553,50000,1704330,1806590,50000,1891157,2007617,50000,8000000,0.03372,,5.872%,64.128%,50000,0.0,50.0,29,29,5.8%,0,80.0,46,46,5.75%,0,50.0,29,29,5.8%,0,20.0,11,11,5.5%,0,40519760.0,45665789.0,115,45665789.0
491,26,B5,2,11250000.0,3750000.0,50000,3250000.0,0.0,658532,270131820,279821599,14.75%,1321355,1400637,50000,1514204,1605057,50000,1700625,1802662,50000,1887045,2003107,50000,8000000,0.03372,,5.872%,64.128%,50000,0.0,50.0,29,29,5.8%,0,80.0,46,46,5.75%,0,50.0,29,29,5.8%,0,20.0,11,11,5.5%,0,39844400.0,39844400.0,115,39844400.0
492,26,B5,3,11250000.0,3750000.0,50000,3250000.0,0.0,658532,270131820,279821599,14.5%,1318477,1397585,50000,1510905,1601560,50000,1696920,1798735,50000,1882934,1998597,50000,8000000,0.03372,,5.872%,64.128%,50000,0.0,50.0,29,29,5.8%,0,80.0,46,46,5.75%,0,50.0,29,29,5.8%,0,20.0,11,11,5.5%,0,39169110.0,39169110.0,115,39169110.0
493,26,B5,4,11250000.0,3750000.0,50000,3250000.0,0.0,658532,270131820,279821599,14.25%,1315598,1394534,50000,1507606,1598063,50000,1693215,1794808,50000,1878823,1994086,50000,8000000,0.03372,,5.872%,64.128%,50000,0.0,50.0,29,29,5.8%,0,80.0,46,46,5.75%,0,50.0,29,29,5.8%,0,20.0,11,11,5.5%,0,38493770.0,38493770.0,115,38493770.0
494,26,B5,5,11250000.0,3750000.0,50000,3250000.0,0.0,658532,270131820,279821599,14.0%,1312719,1391482,50000,1504308,1594566,50000,1689510,1790880,50000,1874712,1989576,50000,8000000,0.03372,,5.872%,64.128%,50000,0.0,50.0,29,29,5.8%,0,80.0,46,46,5.75%,0,50.0,29,29,5.8%,0,20.0,11,11,5.5%,0,37818510.0,37818510.0,115,37818510.0
495,26,B5,6,11250000.0,3750000.0,50000,3250000.0,0.0,658532,270131820,279821599,13.75%,1309840,1388431,50000,1501009,1591069,50000,1685805,1786953,50000,1870601,1985065,50000,8000000,0.03372,,5.872%,64.128%,50000,0.0,50.0,29,29,5.8%,0,80.0,46,46,5.75%,0,50.0,29,29,5.8%,0,20.0,11,11,5.5%,0,37143170.0,37143170.0,115,37143170.0
496,26,B5,7,11250000.0,3750000.0,50000,3250000.0,0.0,658532,270131820,279821599,13.5%,1306962,1385379,50000,1497710,1587572,50000,1682100,1783025,50000,1866489,1980555,50000,8000000,0.03372,,5.872%,64.128%,50000,0.0,50.0,29,29,5.8%,0,80.0,46,46,5.75%,0,50.0,29,29,5.8%,0,20.0,11,11,5.5%,0,36467860.0,36467860.0,115,36467860.0
497,26,B5,8,11250000.0,3750000.0,50000,3250000.0,0.0,658532,270131820,279821599,13.25%,1304083,1382328,50000,1494411,1584075,50000,1678394,1779098,50000,1862378,1976045,50000,8000000,0.03372,,5.872%,64.128%,50000,0.0,50.0,29,29,5.8%,0,80.0,46,46,5.75%,0,50.0,29,29,5.8%,0,20.0,11,11,5.5%,0,35792470.0,35792470.0,115,35792470.0
498,26,B5,9,11250000.0,3750000.0,50000,3250000.0,0.0,658532,270131820,279821599,13.0%,1301204,1379276,50000,1491112,1580579,50000,1674689,1775171,50000,1858267,1971534,50000,8000000,0.03372,,5.872%,64.128%,50000,0.0,50.0,29,29,5.8%,0,80.0,46,46,5.75%,0,50.0,29,29,5.8%,0,20.0,11,11,5.5%,0,35117130.0,35117130.0,115,35117130.0
499,26,B5,10,11250000.0,3750000.0,50000,3250000.0,0.0,658532,270131820,279821599,12.75%,1298325,1376225,50000,1487813,1577082,50000,1670984,1771243,50000,1854156,1967024,50000,8000000,0.03372,,5.872%,64.128%,50000,0.0,50.0,29,29,5.8%,0,80.0,46,46,5.75%,0,50.0,29,29,5.8%,0,20.0,11,11,5.5%,0,34441790.0,34441790.0,115,34441790.0
500,27,B6,1,11250000.0,3750000.0,50000,3250000.0,-950000.0,460377,230500820,240190599,15.0%,1096356,1162137,50000,1289625,1367002,50000,1476452,1565039,50000,1663278,1763075,50000,8000000,0.0281,,5.31%,64.69%,50000,-950000.0,50.0,26,26,5.2%,0,80.0,42,42,5.25%,0,50.0,26,26,5.2%,0,20.0,10,10,5.0%,0,34575140.0,37806940.0,104,37806940.0
501,27,B6,2,11250000.0,3750000.0,50000,3250000.0,-950000.0,460377,230500820,240190599,14.75%,1093973,1159611,50000,1286821,1364031,50000,1473242,1561636,50000,1659663,1759242,50000,8000000,0.0281,,5.31%,64.69%,50000,-950000.0,50.0,26,26,5.2%,0,80.0,42,42,5.25%,0,50.0,26,26,5.2%,0,20.0,10,10,5.0%,0,33998870.0,33998870.0,104,33998870.0
502,27,B6,3,11250000.0,3750000.0,50000,3250000.0,-950000.0,460377,230500820,240190599,14.5%,1091589,1157085,50000,1284018,1361059,50000,1470032,1558234,50000,1656047,1755410,50000,8000000,0.0281,,5.31%,64.69%,50000,-950000.0,50.0,26,26,5.2%,0,80.0,42,42,5.25%,0,50.0,26,26,5.2%,0,20.0,10,10,5.0%,0,33422610.0,33422610.0,104,33422610.0
503,27,B6,4,11250000.0,3750000.0,50000,3250000.0,-950000.0,460377,230500820,240190599,14.25%,1089206,1154558,50000,1281214,1358087,50000,1466823,1554832,50000,1652431,1751577,50000,8000000,0.0281,,5.31%,64.69%,50000,-950000.0,50.0,26,26,5.2%,0,80.0,42,42,5.25%,0,50.0,26,26,5.2%,0,20.0,10,10,5.0%,0,32846370.0,32846370.0,104,32846370.0
504,27,B6,5,11250000.0,3750000.0,50000,3250000.0,-950000.0,460377,230500820,240190599,14.0%,1086822,1152032,50000,1278411,1355115,50000,1463613,1551430,50000,1648815,1747744,50000,8000000,0.0281,,5.31%,64.69%,50000,-950000.0,50.0,26,26,5.2%,0,80.0,42,42,5.25%,0,50.0,26,26,5.2%,0,20.0,10,10,5.0%,0,32270110.0,32270110.0,104,32270110.0
505,27,B6,6,11250000.0,3750000.0,50000,3250000.0,-950000.0,460377,230500820,240190599,13.75%,1084439,1149505,50000,1275607,1352144,50000,1460403,1548027,50000,1645199,1743911,50000,8000000,0.0281,,5.31%,64.69%,50000,-950000.0,50.0,26,26,5.2%,0,80.0,42,42,5.25%,0,50.0,26,26,5.2%,0,20.0,10,10,5.0%,0,31693820.0,31693820.0,104,31693820.0
506,27,B6,7,11250000.0,3750000.0,50000,3250000.0,-950000.0,460377,230500820,240190599,13.5%,1082056,1146979,50000,1272804,1349172,50000,1457194,1544625,50000,1641583,1740078,50000,8000000,0.0281,,5.31%,64.69%,50000,-950000.0,50.0,26,26,5.2%,0,80.0,42,42,5.25%,0,50.0,26,26,5.2%,0,20.0,10,10,5.0%,0,31117660.0,31117660.0,104,31117660.0
507,27,B6,8,11250000.0,3750000.0,50000,3250000.0,-950000.0,460377,230500820,240190599,13.25%,1079672,1144453,50000,1270000,1346200,50000,1453984,1541223,50000,1637968,1736246,50000,8000000,0.0281,,5.31%,64.69%,50000,-950000.0,50.0,26,26,5.2%,0,80.0,42,42,5.25%,0,50.0,26,26,5.2%,0,20.0,10,10,5.0%,0,30541340.0,30541340.0,104,30541340.0
508,27,B6,9,11250000.0,3750000.0,50000,3250000.0,-950000.0,460377,230500820,240190599,13.0%,1077289,1141926,50000,1267197,1343228,50000,1450774,1537821,50000,1634352,1732413,50000,8000000,0.0281,,5.31%,64.69%,50000,-950000.0,50.0,26,26,5.2%,0,80.0,42,42,5.25%,0,50.0,26,26,5.2%,0,20.0,10,10,5.0%,0,29965130.0,29965130.0,104,29965130.0
509,27,B6,10,11250000.0,3750000.0,50000,3250000.0,-950000.0,460377,230500820,240190599,12.75%,1074906,1139400,50000,1264393,1340257,50000,1447565,1534418,50000,1630736,1728580,50000,8000000,0.0281,,5.31%,64.69%,50000,-950000.0,50.0,26,26,5.2%,0,80.0,42,42,5.25%,0,50.0,26,26,5.2%,0,20.0,10,10,5.0%,0,29388890.0,29388890.0,104,29388890.0
510,28,B7,1,11250000.0,3750000.0,50000,3250000.0,-944066.0200000005,228354,184096220,193785999,15.0%,829529,879301,49772,1022798,1084166,50000,1209625,1282203,50000,1396452,1480239,50000,8000000,0.0281,,5.31%,64.69%,50000,-944066.0200000005,50.0,26,26,5.2%,0,80.0,42,42,5.25%,0,50.0,26,26,5.2%,0,20.0,10,10,5.0%,0,27614360.0,29181214.0,104,29181214.0
511,28,B7,2,11250000.0,3750000.0,50000,3250000.0,-944066.0200000005,228354,184096220,193785999,14.75%,827726,877390,49664,1020575,1081810,50000,1206996,1279415,50000,1393416,1477021,50000,8000000,0.0281,,5.31%,64.69%,50000,-944066.0200000005,50.0,26,26,5.2%,0,80.0,42,42,5.25%,0,50.0,26,26,5.2%,0,20.0,10,10,5.0%,0,27154200.0,27154200.0,104,27154200.0
512,28,B7,3,11250000.0,3750000.0,50000,3250000.0,-944066.0200000005,228354,184096220,193785999,14.5%,825923,875478,49555,1018352,1079453,50000,1204366,1276628,50000,1390380,1473803,50000,8000000,0.0281,,5.31%,64.69%,50000,-944066.0200000005,50.0,26,26,5.2%,0,80.0,42,42,5.25%,0,50.0,26,26,5.2%,0,20.0,10,10,5.0%,0,26693990.0,26693990.0,104,26693990.0
513,28,B7,4,11250000.0,3750000.0,50000,3250000.0,-944066.0200000005,228354,184096220,193785999,14.25%,824120,873567,49447,1016128,1077096,50000,1201736,1273841,50000,1387345,1470585,50000,8000000,0.0281,,5.31%,64.69%,50000,-944066.0200000005,50.0,26,26,5.2%,0,80.0,42,42,5.25%,0,50.0,26,26,5.2%,0,20.0,10,10,5.0%,0,26233720.0,26233720.0,104,26233720.0
514,28,B7,5,11250000.0,3750000.0,50000,3250000.0,-944066.0200000005,228354,184096220,193785999,14.0%,822316,871655,49339,1013905,1074739,50000,1199107,1271053,50000,1384309,1467367,50000,8000000,0.0281,,5.31%,64.69%,50000,-944066.0200000005,50.0,26,26,5.2%,0,80.0,42,42,5.25%,0,50.0,26,26,5.2%,0,20.0,10,10,5.0%,0,25773510.0,25773510.0,104,25773510.0
515,28,B7,6,11250000.0,3750000.0,50000,3250000.0,-944066.0200000005,228354,184096220,193785999,13.75%,820513,869744,49231,1011681,1072382,50000,1196477,1268266,50000,1381273,1464149,50000,8000000,0.0281,,5.31%,64.69%,50000,-944066.0200000005,50.0,26,26,5.2%,0,80.0,42,42,5.25%,0,50.0,26,26,5.2%,0,20.0,10,10,5.0%,0,25313220.0,25313220.0,104,25313220.0
516,28,B7,7,11250000.0,3750000.0,50000,3250000.0,-944066.0200000005,228354,184096220,193785999,13.5%,818710,867832,49123,1009458,1070025,50000,1193847,1265478,50000,1378237,1460932,50000,8000000,0.0281,,5.31%,64.69%,50000,-944066.0200000005,50.0,26,26,5.2%,0,80.0,42,42,5.25%,0,50.0,26,26,5.2%,0,20.0,10,10,5.0%,0,24853010.0,24853010.0,104,24853010.0
517,28,B7,8,11250000.0,3750000.0,50000,3250000.0,-944066.0200000005,228354,184096220,193785999,13.25%,816906,865921,49014,1007234,1067668,50000,1191218,1262691,50000,1375202,1457714,50000,8000000,0.0281,,5.31%,64.69%,50000,-944066.0200000005,50.0,26,26,5.2%,0,80.0,42,42,5.25%,0,50.0,26,26,5.2%,0,20.0,10,10,5.0%,0,24392740.0,24392740.0,104,24392740.0
518,28,B7,9,11250000.0,3750000.0,50000,3250000.0,-944066.0200000005,228354,184096220,193785999,13.0%,815103,864009,48906,1005011,1065311,50000,1188588,1259904,50000,1372166,1454496,50000,8000000,0.0281,,5.31%,64.69%,50000,-944066.0200000005,50.0,26,26,5.2%,0,80.0,42,42,5.25%,0,50.0,26,26,5.2%,0,20.0,10,10,5.0%,0,23932530.0,23932530.0,104,23932530.0
519,28,B7,10,11250000.0,3750000.0,50000,3250000.0,-944066.0200000005,228354,184096220,193785999,12.75%,813300,862098,48798,1002787,1062954,50000,1185959,1257116,50000,1369130,1451278,50000,8000000,0.0281,,5.31%,64.69%,50000,-944066.0200000005,50.0,26,26,5.2%,0,80.0,42,42,5.25%,0,50.0,26,26,5.2%,0,20.0,10,10,5.0%,0,23472290.0,23472290.0,104,23472290.0
520,29,B1,1,15000000.0,0.0,50000,0.0,0.0,2803906,699206620,708896399,15.0%,3856943,4164282,50000,4056977,4383739,50000,4250342,4595880,50000,4443708,4808022,50000,15000000,0.0977,,12.27%,57.73%,50000,0.0,50.0,61,50.0,10.0%,11.0,80.0,98,80.0,10.0%,18.0,50.0,61,50.0,10.0%,11.0,20.0,24,20.0,10.0%,4.0,104880960.0,159028000.0,200.0,159028000.0
521,29,B1,2,15000000.0,0.0,50000,0.0,0.0,2803906,699206620,708896399,14.75%,3848413,4154923,50000,4048011,4373903,50000,4240957,4585583,50000,4433902,4797263,50000,15000000,0.0977,,12.27%,57.73%,50000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,103133000.0,115002596.0,244.0,115002596.0
522,29,B1,3,15000000.0,0.0,50000,0.0,0.0,2803906,699206620,708896399,14.5%,3839882,4145564,50000,4039046,4364067,50000,4231571,4575286,50000,4424096,4786505,50000,15000000,0.0977,,12.27%,57.73%,50000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,101384990.0,101384990.0,244.0,101384990.0
523,29,B1,4,15000000.0,0.0,50000,0.0,0.0,2803906,699206620,708896399,14.25%,3831351,4136205,50000,4030080,4354231,50000,4222185,4564988,50000,4414289,4775746,50000,15000000,0.0977,,12.27%,57.73%,50000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,99636970.0,99636970.0,244.0,99636970.0
524,29,B1,5,15000000.0,0.0,50000,0.0,0.0,2803906,699206620,708896399,14.0%,3822821,4126846,50000,4021115,4344394,50000,4212799,4554691,50000,4404483,4764988,50000,15000000,0.0977,,12.27%,57.73%,50000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,97888910.0,97888910.0,244.0,97888910.0
525,29,B1,6,15000000.0,0.0,50000,0.0,0.0,2803906,699206620,708896399,13.75%,3814290,4117487,50000,4012149,4334558,50000,4203413,4544394,50000,4394677,4754229,50000,15000000,0.0977,,12.27%,57.73%,50000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,96140950.0,96140950.0,244.0,96140950.0
526,29,B1,7,15000000.0,0.0,50000,0.0,0.0,2803906,699206620,708896399,13.5%,3805759,4108128,50000,4003184,4324722,50000,4194027,4534097,50000,4384871,4743471,50000,15000000,0.0977,,12.27%,57.73%,50000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,94392880.0,94392880.0,244.0,94392880.0
527,29,B1,8,15000000.0,0.0,50000,0.0,0.0,2803906,699206620,708896399,13.25%,3797229,4098769,50000,3994218,4314886,50000,4184641,4523799,50000,4375064,4732713,50000,15000000,0.0977,,12.27%,57.73%,50000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,92644870.0,92644870.0,244.0,92644870.0
528,29,B1,9,15000000.0,0.0,50000,0.0,0.0,2803906,699206620,708896399,13.0%,3788698,4089410,50000,3985252,4305050,50000,4175255,4513502,50000,4365258,4721954,50000,15000000,0.0977,,12.27%,57.73%,50000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,90896850.0,90896850.0,244.0,90896850.0
529,29,B1,10,15000000.0,0.0,50000,0.0,0.0,2803906,699206620,708896399,12.75%,3780167,4080051,50000,3976287,4295214,50000,4165869,4503205,50000,4355452,4711196,50000,15000000,0.0977,,12.27%,57.73%,50000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,89148840.0,89148840.0,244.0,89148840.0
530,29,B1,1,15000000.0,0.0,100000,0.0,0.0,2803906,699206620,708896399,15.0%,3856943,4164282,100000,4056977,4383739,100000,4250342,4595880,100000,4443708,4808022,100000,15000000,0.0977,,12.27%,57.73%,100000,0.0,50.0,61,50.0,10.0%,11.0,80.0,98,80.0,10.0%,18.0,50.0,61,50.0,10.0%,11.0,20.0,24,20.0,10.0%,4.0,104880960.0,159028000.0,200.0,159028000.0
531,29,B1,2,15000000.0,0.0,100000,0.0,0.0,2803906,699206620,708896399,14.75%,3848413,4154923,100000,4048011,4373903,100000,4240957,4585583,100000,4433902,4797263,100000,15000000,0.0977,,12.27%,57.73%,100000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,103133000.0,115002596.0,244.0,115002596.0
532,29,B1,3,15000000.0,0.0,100000,0.0,0.0,2803906,699206620,708896399,14.5%,3839882,4145564,100000,4039046,4364067,100000,4231571,4575286,100000,4424096,4786505,100000,15000000,0.0977,,12.27%,57.73%,100000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,101384990.0,101384990.0,244.0,101384990.0
533,29,B1,4,15000000.0,0.0,100000,0.0,0.0,2803906,699206620,708896399,14.25%,3831351,4136205,100000,4030080,4354231,100000,4222185,4564988,100000,4414289,4775746,100000,15000000,0.0977,,12.27%,57.73%,100000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,99636970.0,99636970.0,244.0,99636970.0
534,29,B1,5,15000000.0,0.0,100000,0.0,0.0,2803906,699206620,708896399,14.0%,3822821,4126846,100000,4021115,4344394,100000,4212799,4554691,100000,4404483,4764988,100000,15000000,0.0977,,12.27%,57.73%,100000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,97888910.0,97888910.0,244.0,97888910.0
535,29,B1,6,15000000.0,0.0,100000,0.0,0.0,2803906,699206620,708896399,13.75%,3814290,4117487,100000,4012149,4334558,100000,4203413,4544394,100000,4394677,4754229,100000,15000000,0.0977,,12.27%,57.73%,100000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,96140950.0,96140950.0,244.0,96140950.0
536,29,B1,7,15000000.0,0.0,100000,0.0,0.0,2803906,699206620,708896399,13.5%,3805759,4108128,100000,4003184,4324722,100000,4194027,4534097,100000,4384871,4743471,100000,15000000,0.0977,,12.27%,57.73%,100000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,94392880.0,94392880.0,244.0,94392880.0
537,29,B1,8,15000000.0,0.0,100000,0.0,0.0,2803906,699206620,708896399,13.25%,3797229,4098769,100000,3994218,4314886,100000,4184641,4523799,100000,4375064,4732713,100000,15000000,0.0977,,12.27%,57.73%,100000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,92644870.0,92644870.0,244.0,92644870.0
538,29,B1,9,15000000.0,0.0,100000,0.0,0.0,2803906,699206620,708896399,13.0%,3788698,4089410,100000,3985252,4305050,100000,4175255,4513502,100000,4365258,4721954,100000,15000000,0.0977,,12.27%,57.73%,100000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,90896850.0,90896850.0,244.0,90896850.0
539,29,B1,10,15000000.0,0.0,100000,0.0,0.0,2803906,699206620,708896399,12.75%,3780167,4080051,100000,3976287,4295214,100000,4165869,4503205,100000,4355452,4711196,100000,15000000,0.0977,,12.27%,57.73%,100000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,89148840.0,89148840.0,244.0,89148840.0
540,29,B1,1,15000000.0,0.0,150000,0.0,0.0,2803906,699206620,708896399,15.0%,3856943,4164282,150000,4056977,4383739,150000,4250342,4595880,150000,4443708,4808022,150000,15000000,0.0977,,12.27%,57.73%,150000,0.0,50.0,61,50.0,10.0%,11.0,80.0,98,80.0,10.0%,18.0,50.0,61,50.0,10.0%,11.0,20.0,24,20.0,10.0%,4.0,104880960.0,159028000.0,200.0,159028000.0
541,29,B1,2,15000000.0,0.0,150000,0.0,0.0,2803906,699206620,708896399,14.75%,3848413,4154923,150000,4048011,4373903,150000,4240957,4585583,150000,4433902,4797263,150000,15000000,0.0977,,12.27%,57.73%,150000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,103133000.0,115002596.0,244.0,115002596.0
542,29,B1,3,15000000.0,0.0,150000,0.0,0.0,2803906,699206620,708896399,14.5%,3839882,4145564,150000,4039046,4364067,150000,4231571,4575286,150000,4424096,4786505,150000,15000000,0.0977,,12.27%,57.73%,150000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,101384990.0,101384990.0,244.0,101384990.0
543,29,B1,4,15000000.0,0.0,150000,0.0,0.0,2803906,699206620,708896399,14.25%,3831351,4136205,150000,4030080,4354231,150000,4222185,4564988,150000,4414289,4775746,150000,15000000,0.0977,,12.27%,57.73%,150000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,99636970.0,99636970.0,244.0,99636970.0
544,29,B1,5,15000000.0,0.0,150000,0.0,0.0,2803906,699206620,708896399,14.0%,3822821,4126846,150000,4021115,4344394,150000,4212799,4554691,150000,4404483,4764988,150000,15000000,0.0977,,12.27%,57.73%,150000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,97888910.0,97888910.0,244.0,97888910.0
545,29,B1,6,15000000.0,0.0,150000,0.0,0.0,2803906,699206620,708896399,13.75%,3814290,4117487,150000,4012149,4334558,150000,4203413,4544394,150000,4394677,4754229,150000,15000000,0.0977,,12.27%,57.73%,150000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,96140950.0,96140950.0,244.0,96140950.0
546,29,B1,7,15000000.0,0.0,150000,0.0,0.0,2803906,699206620,708896399,13.5%,3805759,4108128,150000,4003184,4324722,150000,4194027,4534097,150000,4384871,4743471,150000,15000000,0.0977,,12.27%,57.73%,150000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,94392880.0,94392880.0,244.0,94392880.0
547,29,B1,8,15000000.0,0.0,150000,0.0,0.0,2803906,699206620,708896399,13.25%,3797229,4098769,150000,3994218,4314886,150000,4184641,4523799,150000,4375064,4732713,150000,15000000,0.0977,,12.27%,57.73%,150000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,92644870.0,92644870.0,244.0,92644870.0
548,29,B1,9,15000000.0,0.0,150000,0.0,0.0,2803906,699206620,708896399,13.0%,3788698,4089410,150000,3985252,4305050,150000,4175255,4513502,150000,4365258,4721954,150000,15000000,0.0977,,12.27%,57.73%,150000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,90896850.0,90896850.0,244.0,90896850.0
549,29,B1,10,15000000.0,0.0,150000,0.0,0.0,2803906,699206620,708896399,12.75%,3780167,4080051,150000,3976287,4295214,150000,4165869,4503205,150000,4355452,4711196,150000,15000000,0.0977,,12.27%,57.73%,150000,0.0,50.0,61,61.0,12.2%,0.0,80.0,98,98.0,12.25%,0.0,50.0,61,61.0,12.2%,0.0,20.0,24,24.0,12.0%,0.0,89148840.0,89148840.0,244.0,89148840.0
550,30,B2,1,15000000.0,0.0,50000,0.0,0.0,1663770,471179420,480869199,15.0%,2499897,2675466,50000,2699930,2894923,50000,2893296,3107064,50000,3086661,3319206,50000,15000000,0.08793,,11.293%,58.707%,50000,0.0,50.0,56,50.0,10.0%,6.0,80.0,90,80.0,10.0%,10.0,50.0,56,50.0,10.0%,6.0,20.0,22,20.0,10.0%,2.0,70676940.0,99361250.0,200.0,99361250.0
551,30,B2,2,15000000.0,0.0,50000,0.0,0.0,1663770,471179420,480869199,14.75%,2494316,2669344,50000,2693914,2888323,50000,2886860,3100003,50000,3079805,3311684,50000,15000000,0.08793,,11.293%,58.707%,50000,0.0,50.0,56,56.0,11.2%,0.0,80.0,90,90.0,11.25%,0.0,50.0,56,56.0,11.2%,0.0,20.0,22,22.0,11.0%,0.0,69498950.0,72921970.0,224.0,72921970.0
