,Iteration,B Type,Constructor,Land Cost,A type,A Size- Sq.Meters,CC1,CC2,Net OP,Q1,Q2,P1,P2,Primary Action,Subsidy Cost,Education Cost,E,EI,U2-After-Education,U3-After-Education,M2-Education,Quota_M2-Education,Merge_M2-Education,Residual_M2-Education,S,Price Difference,Price Difference- After Subsidy,P2-Subsidized-Relative-Percent,U2-After-Subsidy,M2-After-Subsidy,Quota_M2- Subsidy,Merge_M2- Subsidy,Residual_M2- Subsidy,M1 Subsidy,H1,H2,Constructor Profit
5616,562,B2,7,1663770,A3,88,2156746,2191254,12.0%,2415556,2454205,2432930,2472932,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,40002,39502,1.597%,26.567%,0,0,0,0,200,51762000,51762000,51762000
5617,562,B2,8,1663770,A3,88,2156746,2191254,11.5%,2404772,2443249,2421768,2461592,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,39823,39323,1.597%,26.567%,0,0,0,0,200,49605200,49605200,49605200
5618,562,B2,9,1663770,A3,88,2156746,2191254,11.0%,2393988,2432292,2410607,2450252,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,39645,39145,1.598%,26.567%,0,0,0,0,200,47448400,47448400,47448400
5619,562,B2,10,1663770,A3,88,2156746,2191254,10.5%,2383204,2421336,2399446,2438912,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,39466,38966,1.598%,26.567%,0,0,0,0,200,45291600,45291600,45291600
5620,563,B3,1,1183094,A3,88,1676070,1710578,15.0%,1927480,1967165,1927772,1968845,Education,1000000,14000000,14,5e-05,26.567%,43.433%,531,200,200,331,500,41074,40574,2.061%,26.567%,531,200,200,331,0,50282000,51317400,51317400
5621,563,B3,2,1183094,A3,88,1676070,1710578,14.5%,1919100,1958612,1919100,1959993,Education,1000000,14000000,14,5e-05,26.567%,43.433%,331,200,200,131,500,40893,40393,2.061%,26.567%,331,200,200,131,0,48606000,49606800,49606800
5622,563,B3,3,1183094,A3,88,1676070,1710578,14.0%,1910720,1950059,1910720,1951141,Education,1000000,14000000,14,5e-05,26.567%,43.433%,131,131,200,0,500,40421,39921,2.046%,26.567%,131,131,200,0,0,46930000,47896200,47896200
5623,563,B3,4,1183094,A3,88,1676070,1710578,13.5%,1902339,1941506,1902339,1942289,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,39949,39449,2.031%,26.567%,0,0,0,0,200,45253800,45253800,45253800
5624,563,B3,5,1183094,A3,88,1676070,1710578,13.0%,1893959,1932954,1893959,1933436,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,39477,38977,2.016%,26.567%,0,0,0,0,200,43577800,43577800,43577800
5625,563,B3,6,1183094,A3,88,1676070,1710578,12.5%,1885579,1924401,1885579,1924584,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,39005,38505,2.001%,26.567%,0,0,0,0,200,41901800,41901800,41901800
5626,563,B3,7,1183094,A3,88,1676070,1710578,12.0%,1877198,1915848,1877198,1915848,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38649,38149,1.991%,26.567%,0,0,0,0,200,40225600,40225600,40225600
5627,563,B3,8,1183094,A3,88,1676070,1710578,11.5%,1868818,1907295,1868818,1907295,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38477,37977,1.991%,26.567%,0,0,0,0,200,38549600,38549600,38549600
5628,563,B3,9,1183094,A3,88,1676070,1710578,11.0%,1860438,1898742,1860438,1898742,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38304,37804,1.991%,26.567%,0,0,0,0,200,36873600,36873600,36873600
5629,563,B3,10,1183094,A3,88,1676070,1710578,10.5%,1852057,1890189,1852057,1890189,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38132,37632,1.991%,26.567%,0,0,0,0,200,35197400,35197400,35197400
5630,564,B4,1,930283,A3,88,1423259,1457767,15.0%,1636748,1676432,1636748,1676432,Education,1000000,14000000,14,5e-05,26.567%,43.433%,531,200,200,331,500,39685,39185,2.337%,26.567%,531,200,200,331,0,42697800,43733000,43733000
5631,564,B4,2,930283,A3,88,1423259,1457767,14.5%,1629632,1669144,1629632,1669144,Education,1000000,14000000,14,5e-05,26.567%,43.433%,331,200,200,131,500,39512,39012,2.337%,26.567%,331,200,200,131,0,41274600,42275200,42275200
5632,564,B4,3,930283,A3,88,1423259,1457767,14.0%,1622515,1661855,1622515,1661855,Education,1000000,14000000,14,5e-05,26.567%,43.433%,131,131,200,0,500,39339,38839,2.337%,26.567%,131,131,200,0,0,39851200,40817400,40817400
5633,564,B4,4,930283,A3,88,1423259,1457767,13.5%,1615399,1654566,1615399,1654566,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,39167,38667,2.337%,26.567%,0,0,0,0,200,38428000,38428000,38428000
5634,564,B4,5,930283,A3,88,1423259,1457767,13.0%,1608283,1647277,1608283,1647277,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38994,38494,2.337%,26.567%,0,0,0,0,200,37004800,37004800,37004800
5635,564,B4,6,930283,A3,88,1423259,1457767,12.5%,1601166,1639988,1601166,1639988,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38822,38322,2.337%,26.567%,0,0,0,0,200,35581400,35581400,35581400
5636,564,B4,7,930283,A3,88,1423259,1457767,12.0%,1594050,1632699,1594050,1632699,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38649,38149,2.337%,26.567%,0,0,0,0,200,34158200,34158200,34158200
5637,564,B4,8,930283,A3,88,1423259,1457767,11.5%,1586934,1625411,1586934,1625411,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38477,37977,2.336%,26.567%,0,0,0,0,200,32735000,32735000,32735000
5638,564,B4,9,930283,A3,88,1423259,1457767,11.0%,1579817,1618122,1579817,1618122,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38304,37804,2.336%,26.567%,0,0,0,0,200,31311600,31311600,31311600
5639,564,B4,10,930283,A3,88,1423259,1457767,10.5%,1572701,1610833,1572701,1610833,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38132,37632,2.336%,26.567%,0,0,0,0,200,29888400,29888400,29888400
5640,565,B5,1,663515,A3,88,1156491,1190999,15.0%,1329965,1369649,1329965,1369649,Education,1000000,14000000,14,5e-05,26.567%,43.433%,531,200,200,331,500,39685,39185,2.861%,26.567%,531,200,200,331,0,34694800,35730000,35730000
5641,565,B5,2,663515,A3,88,1156491,1190999,14.5%,1324182,1363694,1324182,1363694,Education,1000000,14000000,14,5e-05,26.567%,43.433%,331,200,200,131,500,39512,39012,2.861%,26.567%,331,200,200,131,0,33538200,34539000,34539000
5642,565,B5,3,663515,A3,88,1156491,1190999,14.0%,1318400,1357739,1318400,1357739,Education,1000000,14000000,14,5e-05,26.567%,43.433%,131,131,200,0,500,39339,38839,2.861%,26.567%,131,131,200,0,0,32381800,33348000,33348000
5643,565,B5,4,663515,A3,88,1156491,1190999,13.5%,1312617,1351784,1312617,1351784,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,39167,38667,2.86%,26.567%,0,0,0,0,200,31225200,31225200,31225200
5644,565,B5,5,663515,A3,88,1156491,1190999,13.0%,1306835,1345829,1306835,1345829,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38994,38494,2.86%,26.567%,0,0,0,0,200,30068800,30068800,30068800
5645,565,B5,6,663515,A3,88,1156491,1190999,12.5%,1301052,1339874,1301052,1339874,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38822,38322,2.86%,26.567%,0,0,0,0,200,28912200,28912200,28912200
5646,565,B5,7,663515,A3,88,1156491,1190999,12.0%,1295270,1333919,1295270,1333919,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38649,38149,2.86%,26.567%,0,0,0,0,200,27755800,27755800,27755800
5647,565,B5,8,663515,A3,88,1156491,1190999,11.5%,1289487,1327964,1289487,1327964,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38477,37977,2.86%,26.567%,0,0,0,0,200,26599200,26599200,26599200
5648,565,B5,9,663515,A3,88,1156491,1190999,11.0%,1283705,1322009,1283705,1322009,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38304,37804,2.86%,26.567%,0,0,0,0,200,25442800,25442800,25442800
5649,565,B5,10,663515,A3,88,1156491,1190999,10.5%,1277923,1316054,1277923,1316054,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38132,37632,2.859%,26.567%,0,0,0,0,200,24286400,24286400,24286400
5650,566,B6,1,463951,A3,88,956927,991435,15.0%,1100466,1140151,1100466,1140151,Education,1000000,14000000,14,5e-05,26.567%,43.433%,531,200,200,331,500,39685,39185,3.437%,26.567%,531,200,200,331,0,28707800,29743000,29743000
5651,566,B6,2,463951,A3,88,956927,991435,14.5%,1095681,1135193,1095681,1135193,Education,1000000,14000000,14,5e-05,26.567%,43.433%,331,200,200,131,500,39512,39012,3.437%,26.567%,331,200,200,131,0,27750800,28751600,28751600
5652,566,B6,3,463951,A3,88,956927,991435,14.0%,1090897,1130236,1090897,1130236,Education,1000000,14000000,14,5e-05,26.567%,43.433%,131,131,200,0,500,39339,38839,3.436%,26.567%,131,131,200,0,0,26794000,27760200,27760200
5653,566,B6,4,463951,A3,88,956927,991435,13.5%,1086112,1125279,1086112,1125279,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,39167,38667,3.436%,26.567%,0,0,0,0,200,25837000,25837000,25837000
5654,566,B6,5,463951,A3,88,956927,991435,13.0%,1081328,1120322,1081328,1120322,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38994,38494,3.436%,26.567%,0,0,0,0,200,24880200,24880200,24880200
5655,566,B6,6,463951,A3,88,956927,991435,12.5%,1076543,1115365,1076543,1115365,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38822,38322,3.436%,26.567%,0,0,0,0,200,23923200,23923200,23923200
5656,566,B6,7,463951,A3,88,956927,991435,12.0%,1071758,1110408,1071758,1110408,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38649,38149,3.436%,26.567%,0,0,0,0,200,22966200,22966200,22966200
5657,566,B6,8,463951,A3,88,956927,991435,11.5%,1066974,1105450,1066974,1105450,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38477,37977,3.435%,26.567%,0,0,0,0,200,22009400,22009400,22009400
5658,566,B6,9,463951,A3,88,956927,991435,11.0%,1062189,1100493,1062189,1100493,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38304,37804,3.435%,26.567%,0,0,0,0,200,21052400,21052400,21052400
5659,566,B6,10,463951,A3,88,956927,991435,10.5%,1057404,1095536,1057404,1095536,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38132,37632,3.435%,26.567%,0,0,0,0,200,20095400,20095400,20095400
5660,567,B7,1,246097,A3,88,739073,773581,15.0%,849934,889619,849934,889619,Education,1000000,14000000,14,5e-05,26.567%,43.433%,531,200,200,331,500,39685,39185,4.405%,26.567%,531,200,200,331,0,22172200,23207400,23207400
5661,567,B7,2,246097,A3,88,739073,773581,14.5%,846239,885751,846239,885751,Education,1000000,14000000,14,5e-05,26.567%,43.433%,331,200,200,131,500,39512,39012,4.404%,26.567%,331,200,200,131,0,21433200,22433800,22433800
5662,567,B7,3,246097,A3,88,739073,773581,14.0%,842543,881883,842543,881883,Education,1000000,14000000,14,5e-05,26.567%,43.433%,131,131,200,0,500,39339,38839,4.404%,26.567%,131,131,200,0,0,20694000,21660200,21660200
5663,567,B7,4,246097,A3,88,739073,773581,13.5%,838848,878015,838848,878015,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,39167,38667,4.404%,26.567%,0,0,0,0,200,19955000,19955000,19955000
5664,567,B7,5,246097,A3,88,739073,773581,13.0%,835152,874147,835152,874147,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38994,38494,4.404%,26.567%,0,0,0,0,200,19215800,19215800,19215800
5665,567,B7,6,246097,A3,88,739073,773581,12.5%,831457,870279,831457,870279,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38822,38322,4.403%,26.567%,0,0,0,0,200,18476800,18476800,18476800
5666,567,B7,7,246097,A3,88,739073,773581,12.0%,827762,866411,827762,866411,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38649,38149,4.403%,26.567%,0,0,0,0,200,17737800,17737800,17737800
5667,567,B7,8,246097,A3,88,739073,773581,11.5%,824066,862543,824066,862543,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38477,37977,4.403%,26.567%,0,0,0,0,200,16998600,16998600,16998600
5668,567,B7,9,246097,A3,88,739073,773581,11.0%,820371,858675,820371,858675,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38304,37804,4.403%,26.567%,0,0,0,0,200,16259600,16259600,16259600
5669,567,B7,10,246097,A3,88,739073,773581,10.5%,816676,854807,816676,854807,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,38132,37632,4.402%,26.567%,0,0,0,0,200,15520600,15520600,15520600
5670,568,B1,1,2769804,A4,118,3430840,3477113,15.0%,3945466,3998679,4016387,4071463,Education,1000000,14000000,14,5e-05,26.567%,43.433%,531,200,200,331,500,55076,54576,1.34%,30.91%,618,200,200,418,0,102925200,104313400,104313400
5671,568,B1,2,2769804,A4,118,3430840,3477113,14.5%,3928312,3981294,3998632,4053469,Education,1000000,14000000,14,5e-05,26.567%,43.433%,331,200,200,131,500,54836,54336,1.34%,30.91%,418,200,200,218,0,99494400,100836200,100836200
5672,568,B1,3,2769804,A4,118,3430840,3477113,14.0%,3911158,3963908,3980878,4035475,Education,1000000,14000000,14,5e-05,26.567%,43.433%,131,131,200,0,500,54597,54097,1.341%,30.91%,218,200,200,18,0,96063600,97359200,97359200
5673,568,B1,4,2769804,A4,118,3430840,3477113,13.5%,3894003,3946523,3963123,4017481,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,54357,53857,1.341%,30.91%,18,18,0,0,200,92632600,92632600,92632600
5674,568,B1,5,2769804,A4,118,3430840,3477113,13.0%,3876849,3929137,3945368,3999487,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,54118,53618,1.341%,30.91%,0,0,0,0,200,89201800,89201800,89201800
5675,568,B1,6,2769804,A4,118,3430840,3477113,12.5%,3859695,3911752,3927614,3981492,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,53879,53379,1.341%,30.91%,0,0,0,0,200,85771000,85771000,85771000
5676,568,B1,7,2769804,A4,118,3430840,3477113,12.0%,3842541,3894366,3909859,3963498,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,53639,53139,1.341%,30.91%,0,0,0,0,200,82340200,82340200,82340200
5677,568,B1,8,2769804,A4,118,3430840,3477113,11.5%,3825387,3876980,3892105,3945504,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,53400,52900,1.341%,30.91%,0,0,0,0,200,78909400,78909400,78909400
5678,568,B1,9,2769804,A4,118,3430840,3477113,11.0%,3808232,3859595,3874350,3927510,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,53160,52660,1.341%,30.91%,0,0,0,0,200,75478400,75478400,75478400
5679,568,B1,10,2769804,A4,118,3430840,3477113,10.5%,3791078,3842209,3856596,3909516,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,52921,52421,1.341%,30.91%,0,0,0,0,200,72047600,72047600,72047600
5680,569,B2,1,1663770,A4,118,2324806,2371079,15.0%,2673527,2726740,2699930,2755006,Education,1000000,14000000,14,5e-05,26.567%,43.433%,531,200,200,331,500,55076,54576,1.981%,26.567%,531,200,200,331,0,69744200,71132400,71132400
5681,569,B2,2,1663770,A4,118,2324806,2371079,14.5%,2661903,2714885,2687899,2742735,Education,1000000,14000000,14,5e-05,26.567%,43.433%,331,200,200,131,500,54836,54336,1.981%,26.567%,331,200,200,131,0,67419400,68761200,68761200
5682,569,B2,3,1663770,A4,118,2324806,2371079,14.0%,2650279,2703030,2675868,2730465,Education,1000000,14000000,14,5e-05,26.567%,43.433%,131,131,200,0,500,54597,54097,1.981%,26.567%,131,131,200,0,0,65094600,66390200,66390200
5683,569,B2,4,1663770,A4,118,2324806,2371079,13.5%,2638655,2691174,2663837,2718195,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,54357,53857,1.981%,26.567%,0,0,0,0,200,62769800,62769800,62769800
5684,569,B2,5,1663770,A4,118,2324806,2371079,13.0%,2627031,2679319,2651806,2705924,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,54118,53618,1.982%,26.567%,0,0,0,0,200,60445000,60445000,60445000
5685,569,B2,6,1663770,A4,118,2324806,2371079,12.5%,2615407,2667463,2639776,2693654,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,53879,53379,1.982%,26.567%,0,0,0,0,200,58120200,58120200,58120200
5686,569,B2,7,1663770,A4,118,2324806,2371079,12.0%,2603783,2655608,2627745,2681384,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,53639,53139,1.982%,26.567%,0,0,0,0,200,55795400,55795400,55795400
5687,569,B2,8,1663770,A4,118,2324806,2371079,11.5%,2592159,2643753,2615714,2669113,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,53400,52900,1.982%,26.567%,0,0,0,0,200,53470600,53470600,53470600
5688,569,B2,9,1663770,A4,118,2324806,2371079,11.0%,2580535,2631897,2603683,2656843,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,53160,52660,1.982%,26.567%,0,0,0,0,200,51145800,51145800,51145800
5689,569,B2,10,1663770,A4,118,2324806,2371079,10.5%,2568911,2620042,2591652,2644573,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,52921,52421,1.982%,26.567%,0,0,0,0,200,48821000,48821000,48821000
5690,570,B3,1,1183094,A4,118,1844130,1890403,15.0%,2120750,2173963,2127805,2182881,Education,1000000,14000000,14,5e-05,26.567%,43.433%,531,200,200,331,500,55076,54576,2.5%,26.567%,531,200,200,331,0,55324000,56712000,56712000
5691,570,B3,2,1183094,A4,118,1844130,1890403,14.5%,2111529,2164511,2118262,2173098,Education,1000000,14000000,14,5e-05,26.567%,43.433%,331,200,200,131,500,54836,54336,2.5%,26.567%,331,200,200,131,0,53479800,54821600,54821600
5692,570,B3,3,1183094,A4,118,1844130,1890403,14.0%,2102308,2155059,2108719,2163316,Education,1000000,14000000,14,5e-05,26.567%,43.433%,131,131,200,0,500,54597,54097,2.501%,26.567%,131,131,200,0,0,51635600,52931200,52931200
5693,570,B3,4,1183094,A4,118,1844130,1890403,13.5%,2093088,2145607,2099175,2153533,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,54357,53857,2.501%,26.567%,0,0,0,0,200,49791600,49791600,49791600
5694,570,B3,5,1183094,A4,118,1844130,1890403,13.0%,2083867,2136155,2089632,2143750,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,54118,53618,2.501%,26.567%,0,0,0,0,200,47947400,47947400,47947400
5695,570,B3,6,1183094,A4,118,1844130,1890403,12.5%,2074646,2126703,2080088,2133967,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,53879,53379,2.501%,26.567%,0,0,0,0,200,46103200,46103200,46103200
5696,570,B3,7,1183094,A4,118,1844130,1890403,12.0%,2065426,2117251,2070545,2124184,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,53639,53139,2.502%,26.567%,0,0,0,0,200,44259200,44259200,44259200
5697,570,B3,8,1183094,A4,118,1844130,1890403,11.5%,2056205,2107799,2061002,2114401,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,53400,52900,2.502%,26.567%,0,0,0,0,200,42415000,42415000,42415000
5698,570,B3,9,1183094,A4,118,1844130,1890403,11.0%,2046984,2098347,2051458,2104619,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,53160,52660,2.502%,26.567%,0,0,0,0,200,40570800,40570800,40570800
5699,570,B3,10,1183094,A4,118,1844130,1890403,10.5%,2037764,2088895,2041915,2094836,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,52921,52421,2.502%,26.567%,0,0,0,0,200,38726800,38726800,38726800
5700,571,B4,1,930283,A4,118,1591319,1637592,15.0%,1830017,1883230,1830017,1883230,Education,1000000,14000000,14,5e-05,26.567%,43.433%,531,200,200,331,500,53213,52713,2.799%,26.567%,531,200,200,331,0,47739600,49127800,49127800
5701,571,B4,2,930283,A4,118,1591319,1637592,14.5%,1822060,1875042,1822060,1875042,Education,1000000,14000000,14,5e-05,26.567%,43.433%,331,200,200,131,500,52982,52482,2.799%,26.567%,331,200,200,131,0,46148200,47490200,47490200
5702,571,B4,3,930283,A4,118,1591319,1637592,14.0%,1814104,1866854,1814104,1866854,Education,1000000,14000000,14,5e-05,26.567%,43.433%,131,131,200,0,500,52751,52251,2.799%,26.567%,131,131,200,0,0,44557000,45852600,45852600
5703,571,B4,4,930283,A4,118,1591319,1637592,13.5%,1806147,1858666,1806147,1858666,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,52519,52019,2.799%,26.567%,0,0,0,0,200,42965600,42965600,42965600
5704,571,B4,5,930283,A4,118,1591319,1637592,13.0%,1798190,1850478,1798190,1850478,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,52288,51788,2.799%,26.567%,0,0,0,0,200,41374200,41374200,41374200
5705,571,B4,6,930283,A4,118,1591319,1637592,12.5%,1790234,1842290,1790234,1842290,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,52057,51557,2.799%,26.567%,0,0,0,0,200,39783000,39783000,39783000
5706,571,B4,7,930283,A4,118,1591319,1637592,12.0%,1782277,1834103,1782277,1834103,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,51825,51325,2.798%,26.567%,0,0,0,0,200,38191600,38191600,38191600
5707,571,B4,8,930283,A4,118,1591319,1637592,11.5%,1774321,1825915,1774321,1825915,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,51594,51094,2.798%,26.567%,0,0,0,0,200,36600400,36600400,36600400
5708,571,B4,9,930283,A4,118,1591319,1637592,11.0%,1766364,1817727,1766364,1817727,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,51362,50862,2.798%,26.567%,0,0,0,0,200,35009000,35009000,35009000
5709,571,B4,10,930283,A4,118,1591319,1637592,10.5%,1758407,1809539,1758407,1809539,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,51131,50631,2.798%,26.567%,0,0,0,0,200,33417600,33417600,33417600
5710,572,B5,1,663515,A4,118,1324551,1370824,15.0%,1523234,1576447,1523234,1576447,Education,1000000,14000000,14,5e-05,26.567%,43.433%,531,200,200,331,500,53213,52713,3.344%,26.567%,531,200,200,331,0,39736600,41124800,41124800
5711,572,B5,2,663515,A4,118,1324551,1370824,14.5%,1516611,1569593,1516611,1569593,Education,1000000,14000000,14,5e-05,26.567%,43.433%,331,200,200,131,500,52982,52482,3.344%,26.567%,331,200,200,131,0,38412000,39753800,39753800
5712,572,B5,3,663515,A4,118,1324551,1370824,14.0%,1509988,1562739,1509988,1562739,Education,1000000,14000000,14,5e-05,26.567%,43.433%,131,131,200,0,500,52751,52251,3.344%,26.567%,131,131,200,0,0,37087400,38383000,38383000
5713,572,B5,4,663515,A4,118,1324551,1370824,13.5%,1503365,1555885,1503365,1555885,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,52519,52019,3.343%,26.567%,0,0,0,0,200,35762800,35762800,35762800
5714,572,B5,5,663515,A4,118,1324551,1370824,13.0%,1496743,1549031,1496743,1549031,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,52288,51788,3.343%,26.567%,0,0,0,0,200,34438400,34438400,34438400
5715,572,B5,6,663515,A4,118,1324551,1370824,12.5%,1490120,1542176,1490120,1542176,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,52057,51557,3.343%,26.567%,0,0,0,0,200,33113800,33113800,33113800
5716,572,B5,7,663515,A4,118,1324551,1370824,12.0%,1483497,1535322,1483497,1535322,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,51825,51325,3.343%,26.567%,0,0,0,0,200,31789200,31789200,31789200
5717,572,B5,8,663515,A4,118,1324551,1370824,11.5%,1476874,1528468,1476874,1528468,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,51594,51094,3.343%,26.567%,0,0,0,0,200,30464600,30464600,30464600
5718,572,B5,9,663515,A4,118,1324551,1370824,11.0%,1470252,1521614,1470252,1521614,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,51362,50862,3.343%,26.567%,0,0,0,0,200,29140200,29140200,29140200
5719,572,B5,10,663515,A4,118,1324551,1370824,10.5%,1463629,1514760,1463629,1514760,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,51131,50631,3.343%,26.567%,0,0,0,0,200,27815600,27815600,27815600
5720,573,B6,1,463951,A4,118,1124987,1171260,15.0%,1293735,1346948,1293735,1346948,Education,1000000,14000000,14,5e-05,26.567%,43.433%,531,200,200,331,500,53213,52713,3.914%,26.567%,531,200,200,331,0,33749600,35137800,35137800
5721,573,B6,2,463951,A4,118,1124987,1171260,14.5%,1288110,1341092,1288110,1341092,Education,1000000,14000000,14,5e-05,26.567%,43.433%,331,200,200,131,500,52982,52482,3.913%,26.567%,331,200,200,131,0,32624600,33966600,33966600
5722,573,B6,3,463951,A4,118,1124987,1171260,14.0%,1282485,1335236,1282485,1335236,Education,1000000,14000000,14,5e-05,26.567%,43.433%,131,131,200,0,500,52751,52251,3.913%,26.567%,131,131,200,0,0,31499600,32795200,32795200
5723,573,B6,4,463951,A4,118,1124987,1171260,13.5%,1276860,1329380,1276860,1329380,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,52519,52019,3.913%,26.567%,0,0,0,0,200,30374600,30374600,30374600
5724,573,B6,5,463951,A4,118,1124987,1171260,13.0%,1271235,1323523,1271235,1323523,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,52288,51788,3.913%,26.567%,0,0,0,0,200,29249600,29249600,29249600
5725,573,B6,6,463951,A4,118,1124987,1171260,12.5%,1265610,1317667,1265610,1317667,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,52057,51557,3.913%,26.567%,0,0,0,0,200,28124600,28124600,28124600
5726,573,B6,7,463951,A4,118,1124987,1171260,12.0%,1259985,1311811,1259985,1311811,Education,1000000,14000000,14,5e-05,26.567%,43.433%,0,0,0,0,500,51825,51325,3.913%,26.567%,0,0,0,0,200,26999600,26999600,26999600
